Corporation,Rating,Credit_Score,Default_Probability,Raw_Log_Odds,Score_Percentile
America Movil S.A.B. de C.V.,A,1000,0.0,-9.117723320697793,50.0064061499039
"America Movil, B.V.",A-,1000,0.0,-8.037388793769521,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-9.117723320697793,50.0064061499039
"America Movil, S.A.B. de C.V.",BBB+,1000,0.0,-6.957054266841245,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-9.117723320697793,50.0064061499039
American Electric Power Co. Inc.,A,1000,0.0,-8.714915347554301,50.0064061499039
"American Water Works Company, Inc.",A-,1000,0.0,-7.442466266848816,50.0064061499039
AmerisourceBergen Corp.,A-,1000,0.0,-8.597821083161014,50.0064061499039
AmerisourceBergen Corp.,A-,1000,0.0,-8.597821083161014,50.0064061499039
AmerisourceBergen Corp.,A,1000,0.0,-8.964290113142082,50.0064061499039
AmerisourceBergen Corporation,BBB,1000,0.0,-6.437152029304466,50.0064061499039
Amgen Inc.,A,1000,0.0,-9.195221366586823,50.0064061499039
Amkor Technology Inc.,BB,1000,0.0,-2.5784279821414646,50.0064061499039
Amphenol Corp.,BBB+,1000,0.0,-7.518666853089657,50.0064061499039
"Analog Devices, Inc.",A-,1000,0.0,-8.126365910068396,50.0064061499039
Anheuser Busch InBev NV/SA,A,1000,0.0,-9.202735577837013,50.0064061499039
Anheuser-Busch InBev Finance Inc,A,1000,0.0,-9.202735577837013,50.0064061499039
Anheuser-Busch InBev Finance Inc.,A,1000,0.0,-9.202735577837013,50.0064061499039
Anheuser-Busch InBev Finance Inc.,A-,1000,0.0,-8.12240105090874,50.0064061499039
"Anheuser-Busch InBev Finance, Inc",A,1000,0.0,-9.202735577837013,50.0064061499039
Anheuser-Busch InBev SA/NV,A,1000,0.0,-9.202735577837013,50.0064061499039
Anheuser-Busch InBev SA/NV,A-,1000,0.0,-8.12240105090874,50.0064061499039
Apache Corp.,BBB+,1000,0.0,-5.693457957786631,50.0064061499039
Apache Corp.,A,1000,0.0,-7.854127011643174,50.0064061499039
Apache Corporation,BBB+,1000,0.0,-5.693457957786631,50.0064061499039
Apache Corporation,BBB+,1000,0.0,-5.693457957786631,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.022032100898874,50.0064061499039
Archer Daniels Midland Company,A,1000,0.0,-9.752691499831743,50.0064061499039
Arcos Dorados Holdings Inc.,BB+,1000,0.0,-3.69697515845038,50.0064061499039
Asbury Automotive Group Inc.,BB,1000,0.0,-3.048585942447552,50.0064061499039
Ashland LLC,BB,1000,0.0,-2.3219026818961517,50.0064061499039
Ashland LLC,BB,1000,0.0,-2.3219026818961517,50.0064061499039
AstraZeneca PLC,A+,1000,0.0,-10.230047943113766,50.0064061499039
AstraZeneca PLC,AA,1000,0.0,-12.390716996970314,50.0064061499039
AstraZeneca PLC,A-,1000,0.0,-8.069378889257218,50.0064061499039
Atkore International Inc.,B,1000,0.3416666666666666,1.2145451669463654,50.0064061499039
Atmos Energy Corp.,A,1000,0.0,-8.82330307246877,50.0064061499039
AutoZone Inc.,A,1000,0.0,-8.9102087210105,50.0064061499039
"AutoZone, Inc.",BBB+,1000,0.0,-6.749539667153959,50.0064061499039
Automatic Data Processing Inc.,AAA,1000,0.0,-14.452711745904578,50.0064061499039
Automatic Data Processing Inc.,AAA,1000,0.0,-14.464637117880999,50.0064061499039
Automatic Data Processing Inc.,AAA,1000,0.0,-14.464637117880999,50.0064061499039
Avago Technologies Cayman Holdings Ltd.,BBB,1000,0.0,-6.516868767967004,50.0064061499039
Avery Dennison Corp.,A,1000,0.0,-9.26392848289032,50.0064061499039
Axalta Coating Systems Ltd.,B+,1000,0.008771929824561403,0.0719083873654256,50.0064061499039
BAKER HUGHES INCORPORATED,A-,1000,0.0,-8.353613442824352,50.0064061499039
BAKER HUGHES INCORPORATED,A-,1000,0.0,-8.353613442824352,50.0064061499039
BAKER HUGHES INCORPORATED,A-,1000,0.0,-8.353613442824352,50.0064061499039
BAKER HUGHES INCORPORATED,BBB+,1000,0.0,-7.273278915896077,50.0064061499039
BAXTER INTERNATIONAL INC,A-,1000,0.0,-7.2989601155829735,50.0064061499039
BAXTER INTERNATIONAL INC,A-,1000,0.0,-7.2989601155829735,50.0064061499039
BAXTER INTERNATIONAL INC,BBB+,1000,0.0,-6.2186255886546995,50.0064061499039
BAXTER INTERNATIONAL INC,BBB,1000,0.0,-5.1382910617264255,50.0064061499039
BCE INC,BB,1000,0.0,-2.8606792876294147,50.0064061499039
BCE INC,BB,1000,0.0,-2.8606792876294147,50.0064061499039
BCE INC,BB,1000,0.0,-2.8606792876294147,50.0064061499039
BCE INC,BB+,1000,0.0,-3.9410138145576887,50.0064061499039
BCE Inc.,BBB-,1000,0.0,-5.0213483414859645,50.0064061499039
"BEAZER HOMES USA, INC",B,1000,0.25,1.0367087844903065,50.0064061499039
"BEAZER HOMES USA, INC",B,1000,0.25,1.0367087844903065,50.0064061499039
"BEAZER HOMES USA, INC",B,1000,0.25,1.0367087844903065,50.0064061499039
"BEAZER HOMES USA, INC",B,1000,0.05422647527910685,0.7300016122032549,50.0064061499039
"BECTON, DICKINSON AND COMPANY",A-,1000,0.0,-8.081290238346446,50.0064061499039
"BECTON, DICKINSON AND COMPANY",BBB+,1000,0.0,-7.00095571141817,50.0064061499039
"BECTON, DICKINSON AND COMPANY",BBB,1000,0.0,-5.920621184489898,50.0064061499039
"BIO-RAD LABORATORIES, INC",BBB+,1000,0.0,-6.871335916671173,50.0064061499039
"BIO-RAD LABORATORIES, INC",BBB+,1000,0.0,-6.871335916671173,50.0064061499039
"BIO-RAD LABORATORIES, INC",BBB+,1000,0.0,-6.871335916671173,50.0064061499039
BIOGEN INC.,AA-,1000,0.0,-11.581200500514806,50.0064061499039
BIOGEN INC.,AA-,1000,0.0,-11.581200500514806,50.0064061499039
BIOGEN INC.,AA-,1000,0.0,-11.581200500514806,50.0064061499039
BIOGEN INC.,A+,1000,0.0,-10.500865973586533,50.0064061499039
BIOMARIN PHARMACEUTICAL INC.,CCC,1000,1.0,4.792417252135909,50.0064061499039
BIOMARIN PHARMACEUTICAL INC.,CCC+,1000,1.0,3.712082725207635,50.0064061499039
BIOMARIN PHARMACEUTICAL INC.,CCC+,1000,1.0,3.712082725207635,50.0064061499039
BIOMARIN PHARMACEUTICAL INC.,CCC+,1000,1.0,3.712082725207635,50.0064061499039
BORGWARNER INC,A+,1000,0.0,-10.670209678497523,50.0064061499039
BORGWARNER INC,A+,1000,0.0,-10.670209678497523,50.0064061499039
BORGWARNER INC,A+,1000,0.0,-10.670209678497523,50.0064061499039
BORGWARNER INC,A+,1000,0.0,-10.670209678497523,50.0064061499039
BORGWARNER INC,A+,1000,0.0,-10.670209678497523,50.0064061499039
BORGWARNER INC,A,1000,0.0,-9.589875151569247,50.0064061499039
BOSTON SCIENTIFIC CORPORATION,BB+,1000,0.0,-3.1028083989655126,50.0064061499039
BOSTON SCIENTIFIC CORPORATION,BB+,1000,0.0,-3.1028083989655126,50.0064061499039
BOSTON SCIENTIFIC CORPORATION,BB+,1000,0.0,-3.1028083989655126,50.0064061499039
BOSTON SCIENTIFIC CORPORATION,BB+,1000,0.0,-3.1028083989655126,50.0064061499039
BOTTOMLINE TECHNOLOGIES,B-,1000,0.7719404186795491,1.9169034601231214,50.0064061499039
BOTTOMLINE TECHNOLOGIES,B-,1000,0.7719404186795491,1.9169034601231214,50.0064061499039
BOTTOMLINE TECHNOLOGIES,B-,1000,0.980952380952381,2.416115519498417,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.897565138594436,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.897565138594436,50.0064061499039
BRF S.A.,BBB-,1000,0.0,-4.817230611666163,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.897565138594436,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.897565138594436,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.897565138594436,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.897565138594436,50.0064061499039
BRISTOL-MYERS SQUIBB COMPANY,A+,1000,0.0,-9.815860189535345,50.0064061499039
BRISTOL-MYERS SQUIBB COMPANY,A+,1000,0.0,-9.815860189535345,50.0064061499039
BRISTOL-MYERS SQUIBB COMPANY,A+,1000,0.0,-9.815860189535345,50.0064061499039
BRISTOL-MYERS SQUIBB COMPANY,A+,1000,0.0,-9.815860189535345,50.0064061499039
BROOKDALE SENIOR LIVING INC,CCC+,1000,1.0,3.6773651908006997,50.0064061499039
BROOKDALE SENIOR LIVING INC,CCC+,1000,1.0,3.6773651908006997,50.0064061499039
BROOKDALE SENIOR LIVING INC,CCC+,1000,1.0,3.6773651908006997,50.0064061499039
BROOKDALE SENIOR LIVING INC,CCC+,1000,1.0,3.6773651908006997,50.0064061499039
Baidu Inc.,A-,1000,0.0,-8.166925524431361,50.0064061499039
"Baker Hughes, A GE Company LLC",A,1000,0.0,-9.433947969752625,50.0064061499039
"Baker Hughes, A GE Company LLC",AA,1000,0.0,-12.674951550537449,50.0064061499039
Ball Corporation,BB+,1000,0.0,-4.125600812527315,50.0064061499039
Ball Corporation,BB+,1000,0.0,-4.125600812527315,50.0064061499039
Ball Corporation,BB+,1000,0.0,-4.125600812527315,50.0064061499039
Barrick Gold Corp.,BBB-,1000,0.0,-3.9984293210603976,50.0064061499039
Barrick Gold Corp.,BBB-,1000,0.0,-3.9984293210603976,50.0064061499039
Barrick Gold Corp.,BBB-,1000,0.0,-3.9984293210603976,50.0064061499039
Barrick Gold Corporation,BBB-,1000,0.0,-3.9984293210603976,50.0064061499039
Baxter International Inc.,A-,1000,0.0,-7.2989601155829735,50.0064061499039
Baxter International Inc.,A-,1000,0.0,-7.2989601155829735,50.0064061499039
Baxter International Inc.,BBB,1000,0.0,-5.1382910617264255,50.0064061499039
Baxter International Inc.,BBB+,1000,0.0,-6.2186255886546995,50.0064061499039
Baxter International Inc.,A-,1000,0.0,-7.2989601155829735,50.0064061499039
Beacon Roofing Supply Inc.,B+,1000,0.0,-0.8590463615235429,50.0064061499039
Beacon Roofing Supply Inc.,B+,1000,0.0,-0.9074471883458788,50.0064061499039
Beazer Homes USA Inc.,CCC,1000,1.0,4.277712365275129,50.0064061499039
"Beazer Homes USA, Inc.",CCC+,1000,1.0,3.1973778383468554,50.0064061499039
"Becton, Dickinson and Company",BBB,1000,0.0,-5.920621184489898,50.0064061499039
"Becton, Dickinson and Company",BBB,1000,0.0,-5.920621184489898,50.0064061499039
Bed Bath & Beyond Inc.,A-,1000,0.0,-8.72242421303808,50.0064061499039
Belden Inc.,B+,1000,0.0,-0.13676159326322868,50.0064061499039
Belden Inc.,B+,1000,0.0,-0.13676159326322868,50.0064061499039
Berry Global Inc.,B-,1000,0.9427076144467449,2.1219391864791826,50.0064061499039
Berry Global Inc.,B-,1000,0.9427076144467449,2.1219391864791826,50.0064061499039
Berry Global Inc.,B-,1000,0.9427076144467449,2.1219391864791826,50.0064061499039
Biogen Inc.,A-,1000,0.0,-8.340196919729985,50.0064061499039
Biogen Inc.,BBB+,1000,0.0,-7.259862392801709,50.0064061499039
Black Hills Corporation,BBB+,1000,0.0,-6.557765772337582,50.0064061499039
Black Hills Corporation,BBB-,1000,0.0,-4.397096718481038,50.0064061499039
Booz Allen Hamilton Inc.,BB,1000,0.0,-2.999332737009725,50.0064061499039
BorgWarner Inc.,BBB+,1000,0.0,-7.429206097712699,50.0064061499039
BorgWarner Inc.,A,1000,0.0,-9.589875151569247,50.0064061499039
BorgWarner Inc.,BBB+,1000,0.0,-7.429206097712699,50.0064061499039
Boston Scientific Corp.,BBB-,1000,0.0,-4.1831429258937884,50.0064061499039
Boston Scientific Corp.,BBB-,1000,0.0,-4.1831429258937884,50.0064061499039
Boston Scientific Corp.,BBB-,1000,0.0,-4.1831429258937884,50.0064061499039
Boston Scientific Corp.,BBB-,1000,0.0,-4.1831429258937884,50.0064061499039
Boston Scientific Corporation,BBB-,1000,0.0,-4.1831429258937884,50.0064061499039
Boyd Gaming Corporation,B-,1000,1.0,2.795911331982115,50.0064061499039
"Brinker International, Inc.",BBB-,1000,0.0,-5.0920148776674345,50.0064061499039
Bristol-Myers Squibb Co.,A+,1000,0.0,-9.815860189535345,50.0064061499039
Bristol-Myers Squibb Company,A-,1000,0.0,-7.6551911356787965,50.0064061499039
Brookfield Asset Management Inc.,BBB,1000,0.0,-5.58625303638453,50.0064061499039
Brookfield Asset Management Inc.,A-,1000,0.0,-7.74692209024108,50.0064061499039
Brookfield Renewable Partners L.P.,BBB+,1000,0.0,-6.598262410047019,50.0064061499039
Brookfield Renewable Partners L.P.,BBB+,1000,0.0,-6.598262410047019,50.0064061499039
Brookfield Renewable Partners L.P.,BB+,1000,0.0,-3.3572588292621965,50.0064061499039
Brookfield Renewable Partners ULC,BBB,1000,0.0,-5.517927883118745,50.0064061499039
Builders FirstSource Inc.,B-,1000,0.27166535443560924,1.1426476074173824,50.0064061499039
Burlington Resources Finance Company,A,1000,0.0,-8.942240261541778,50.0064061499039
CABOT CORPORATION,BBB-,1000,0.0,-4.9268572868145615,50.0064061499039
CABOT CORPORATION,BBB-,1000,0.0,-4.9268572868145615,50.0064061499039
CABOT CORPORATION,BBB-,1000,0.0,-4.9268572868145615,50.0064061499039
CABOT CORPORATION,BBB-,1000,0.0,-4.604633355750003,50.0064061499039
CACI International Inc.,BB+,1000,0.0,-3.8160070588100634,50.0064061499039
"CACI International, Inc.",BB,1000,0.0,-2.7356725318817894,50.0064061499039
CAESARS ENTERTAINMENT,C,1000,1.0,9.211410562348277,50.0064061499039
CAESARS ENTERTAINMENT,C,1000,1.0,9.211410562348277,50.0064061499039
CAESARS ENTERTAINMENT,C,1000,1.0,9.211410562348277,50.0064061499039
CAESARS ENTERTAINMENT,C,1000,1.0,9.211410562348277,50.0064061499039
CAMPBELL SOUP COMPANY,A-,1000,0.0,-8.41797000719444,50.0064061499039
CAMPBELL SOUP COMPANY,A-,1000,0.0,-8.41797000719444,50.0064061499039
CAMPBELL SOUP COMPANY,A-,1000,0.0,-8.41797000719444,50.0064061499039
CAMPBELL SOUP COMPANY,A-,1000,0.0,-8.374702354882915,50.0064061499039
CANADIAN NATIONAL RAILWAY,AA-,1000,0.0,-11.45499806477327,50.0064061499039
CANADIAN NATIONAL RAILWAY,AA-,1000,0.0,-11.45499806477327,50.0064061499039
CANADIAN NATIONAL RAILWAY,AA-,1000,0.0,-11.45499806477327,50.0064061499039
CANADIAN NATIONAL RAILWAY,AA-,1000,0.0,-11.45499806477327,50.0064061499039
"CARDINAL HEALTH, INC",A+,1000,0.0,-10.613653352996574,50.0064061499039
"CARDINAL HEALTH, INC",A,1000,0.0,-9.533318826068298,50.0064061499039
"CARDINAL HEALTH, INC",A,1000,0.0,-9.533318826068298,50.0064061499039
"CARDINAL HEALTH, INC",A,1000,0.0,-9.533318826068298,50.0064061499039
"CARDINAL HEALTH, INC",A,1000,0.0,-9.429155586651182,50.0064061499039
"CARDINAL HEALTH, INC",A,1000,0.0,-9.429155586651182,50.0064061499039
"CARDINAL HEALTH, INC",A,1000,0.0,-9.429155586651182,50.0064061499039
CARLISLE COMPANIES,A,1000,0.0,-9.264937768792743,50.0064061499039
CARLISLE COMPANIES,A,1000,0.0,-9.264937768792743,50.0064061499039
CARLISLE COMPANIES,A,1000,0.0,-9.264937768792743,50.0064061499039
CARLISLE COMPANIES,A,1000,0.0,-9.264937768792743,50.0064061499039
CARPENTER TECHNOLOGY,BBB,1000,0.0,-6.035153491541321,50.0064061499039
CARPENTER TECHNOLOGY,BBB,1000,0.0,-6.035153491541321,50.0064061499039
CARPENTER TECHNOLOGY,BBB,1000,0.0,-6.035153491541321,50.0064061499039
CARPENTER TECHNOLOGY,BBB-,1000,0.0,-4.85490611468312,50.0064061499039
CARPENTER TECHNOLOGY,BBB-,1000,0.0,-4.85490611468312,50.0064061499039
CATERPILLAR INC,BBB+,1000,0.0,-6.525706450857651,50.0064061499039
CATERPILLAR INC,BBB+,1000,0.0,-6.525706450857651,50.0064061499039
CATERPILLAR INC,BBB+,1000,0.0,-6.525706450857651,50.0064061499039
CATERPILLAR INC,BBB+,1000,0.0,-6.525706450857651,50.0064061499039
CATERPILLAR INC,BBB+,1000,0.0,-6.525706450857651,50.0064061499039
CATERPILLAR INC,BBB,1000,0.0,-5.445371923929374,50.0064061499039
CATERPILLAR INC,BBB,1000,0.0,-5.445371923929374,50.0064061499039
CDK Global Inc.,BBB-,1000,0.0,-5.0518825132343075,50.0064061499039
CDK Global Inc.,BBB-,1000,0.0,-5.0518825132343075,50.0064061499039
CDW LLC,B+,1000,0.0,-0.6641516646583003,50.0064061499039
CENTRAL GARDEN & PET COMPANY,B+,1000,0.0,-0.540956188098006,50.0064061499039
CENTRAL GARDEN & PET COMPANY,B+,1000,0.0,-0.540956188098006,50.0064061499039
CENTRAL GARDEN & PET COMPANY,B+,1000,0.0,-0.540956188098006,50.0064061499039
CENTURY ALUMINUM COMPANY,BB-,1000,0.0,-1.937579852691547,50.0064061499039
CENTURY ALUMINUM COMPANY,B+,1000,0.0,-0.8572453257632731,50.0064061499039
CENTURY ALUMINUM COMPANY,B+,1000,0.0,-0.8572453257632731,50.0064061499039
"CHARTER COMMUNICATIONS, INC",BB-,1000,0.0,-0.6543343749247654,50.0064061499039
"CHARTER COMMUNICATIONS, INC",BB-,1000,0.0,-0.6543343749247654,50.0064061499039
"CHARTER COMMUNICATIONS, INC",B+,1000,0.05555555555555555,0.4260001520035086,50.0064061499039
"CHARTER COMMUNICATIONS, INC",BB,1000,0.0,-1.7346689018530395,50.0064061499039
"CHARTER COMMUNICATIONS, INC",BB-,1000,0.0,-0.6543343749247654,50.0064061499039
CHEMED CORPORATION,A-,1000,0.0,-9.0067554016232,50.0064061499039
CHEMED CORPORATION,A-,1000,0.0,-9.0067554016232,50.0064061499039
CHEMED CORPORATION,A-,1000,0.0,-9.0067554016232,50.0064061499039
CHEMED CORPORATION,A,1000,0.0,-10.087089928551473,50.0064061499039
CHEMED CORPORATION,A,1000,0.0,-10.087089928551473,50.0064061499039
CHEMED CORPORATION,A+,1000,0.0,-11.167424455479749,50.0064061499039
CHESAPEAKE ENERGY CORPORATION,BBB,1000,0.0,-5.617351347376674,50.0064061499039
CHESAPEAKE ENERGY CORPORATION,BB,1000,0.0,-2.376347766591852,50.0064061499039
CHESAPEAKE ENERGY CORPORATION,B+,1000,0.0,-0.21567871273530415,50.0064061499039
CHESAPEAKE ENERGY CORPORATION,B+,1000,0.0,-0.21567871273530415,50.0064061499039
CHEVRON CORPORATION,AA,1000,0.0,-12.731946331065833,50.0064061499039
CHEVRON CORPORATION,AA,1000,0.0,-12.731946331065833,50.0064061499039
CHEVRON CORPORATION,AA-,1000,0.0,-11.651611804137557,50.0064061499039
CHEVRON CORPORATION,AA-,1000,0.0,-11.651611804137557,50.0064061499039
CIENA CORPORATION,B,1000,0.04545454545454545,0.46212325973125346,50.0064061499039
CIENA CORPORATION,B,1000,0.04545454545454545,0.46212325973125346,50.0064061499039
CIENA CORPORATION,B,1000,0.04545454545454545,0.46212325973125346,50.0064061499039
CIENA CORPORATION,B,1000,0.04545454545454545,0.46212325973125346,50.0064061499039
CINTAS CORPORATION,A+,1000,0.0,-10.289225462342872,50.0064061499039
CINTAS CORPORATION,A+,1000,0.0,-10.289225462342872,50.0064061499039
CINTAS CORPORATION,A+,1000,0.0,-10.346275283137386,50.0064061499039
CINTAS CORPORATION,A+,1000,0.0,-10.346275283137386,50.0064061499039
"CISCO SYSTEMS, INC",AA,1000,0.0,-12.281863283887139,50.0064061499039
"CISCO SYSTEMS, INC",AA,1000,0.0,-12.281863283887139,50.0064061499039
"CISCO SYSTEMS, INC",AA,1000,0.0,-12.281863283887139,50.0064061499039
"CISCO SYSTEMS, INC",AA,1000,0.0,-12.295617203702117,50.0064061499039
CNH INDUSTRIAL NV,BB+,1000,0.0,-3.1942809395425957,50.0064061499039
CNH INDUSTRIAL NV,BB,1000,0.0,-2.1139464126143217,50.0064061499039
CNH Industrial N.V.,BB+,1000,0.0,-3.1942809395425957,50.0064061499039
CNH Industrial N.V.,BB+,1000,0.0,-3.1942809395425957,50.0064061499039
COCA-COLA EUROPEAN PARTNERS,A-,1000,0.0,-8.222018731078107,50.0064061499039
COCA-COLA EUROPEAN PARTNERS,A-,1000,0.0,-8.222018731078107,50.0064061499039
COCA-COLA EUROPEAN PARTNERS,A-,1000,0.0,-8.222018731078107,50.0064061499039
COCA-COLA EUROPEAN PARTNERS,BBB+,1000,0.0,-7.141684204149831,50.0064061499039
COCA-COLA EUROPEAN PARTNERS,BBB+,1000,0.0,-7.141684204149831,50.0064061499039
COCA-COLA FEMSA SAB DE CV,A,1000,0.0,-8.741542110675683,50.0064061499039
COCA-COLA FEMSA SAB DE CV,A,1000,0.0,-8.741542110675683,50.0064061499039
COCA-COLA FEMSA SAB DE CV,A,1000,0.0,-8.741542110675683,50.0064061499039
"COEUR MINING, INC",B-,1000,0.9716931216931216,2.2993013917628433,50.0064061499039
"COEUR MINING, INC",B-,1000,0.9716931216931216,2.2993013917628433,50.0064061499039
"COEUR MINING, INC",CCC,1000,1.0,4.459970445619391,50.0064061499039
"COEUR MINING, INC",CCC,1000,1.0,4.459970445619391,50.0064061499039
COMMERCIAL METALS COMPANY,BB,1000,0.0,-2.7398949861948285,50.0064061499039
COMMERCIAL METALS COMPANY,BB,1000,0.0,-2.7398949861948285,50.0064061499039
COMMERCIAL METALS COMPANY,BB+,1000,0.0,-3.8202295131231025,50.0064061499039
COMMERCIAL METALS COMPANY,BB+,1000,0.0,-3.8202295131231025,50.0064061499039
COMMERCIAL METALS COMPANY,BB+,1000,0.0,-3.8297090885198095,50.0064061499039
CONOCOPHILLIPS,AA-,1000,0.0,-11.260458738542626,50.0064061499039
CONOCOPHILLIPS,A,1000,0.0,-9.099789684686078,50.0064061499039
CONOCOPHILLIPS,A-,1000,0.0,-8.019455157757806,50.0064061499039
CONOCOPHILLIPS,BBB,1000,0.0,-5.858786103901252,50.0064061499039
"CONSTELLATION BRANDS, INC",BBB-,1000,0.0,-5.4791006076894675,50.0064061499039
"CONSTELLATION BRANDS, INC",BBB-,1000,0.0,-4.777431444302627,50.0064061499039
"CONSTELLATION BRANDS, INC",BBB-,1000,0.0,-4.777431444302627,50.0064061499039
"CONSTELLATION BRANDS, INC",BBB,1000,0.0,-5.857765971230899,50.0064061499039
"CONSTELLATION BRANDS, INC",BBB,1000,0.0,-5.857765971230899,50.0064061499039
CORNING INC,AA-,1000,0.0,-11.677768751665363,50.0064061499039
CORNING INC,AA-,1000,0.0,-11.677768751665363,50.0064061499039
CORNING INC,AA-,1000,0.0,-11.677768751665363,50.0064061499039
CORNING INC,A+,1000,0.0,-10.597434224737087,50.0064061499039
COSTCO WHOLESALE CORPORATION,AA,1000,0.0,-13.02489881816915,50.0064061499039
COSTCO WHOLESALE CORPORATION,AA,1000,0.0,-13.024898818169147,50.0064061499039
COSTCO WHOLESALE CORPORATION,AA,1000,0.0,-13.024898818169147,50.0064061499039
COSTCO WHOLESALE CORPORATION,AA,1000,0.0,-13.033172955234347,50.0064061499039
CPI Card Group Inc.,B+,1000,0.0392156862745098,-0.18462809738778851,50.0064061499039
"CROWN HOLDINGS, INC",BB,1000,0.0,-2.811382675634139,50.0064061499039
"CROWN HOLDINGS, INC",BB,1000,0.0,-2.811382675634139,50.0064061499039
"CROWN HOLDINGS, INC",BB,1000,0.0,-2.811382675634139,50.0064061499039
"CROWN HOLDINGS, INC",BB,1000,0.0,-2.811382675634139,50.0064061499039
CSG Systems International Inc.,BBB,1000,0.0,-5.5833799479719435,50.0064061499039
CSG Systems International Inc.,BBB,1000,0.0,-5.5833799479719435,50.0064061499039
CSX CORPORATION,A,1000,0.0,-8.958022556472743,50.0064061499039
CSX CORPORATION,A,1000,0.0,-8.958022556472743,50.0064061499039
CSX CORPORATION,A,1000,0.0,-8.958022556472743,50.0064061499039
CSX CORPORATION,A,1000,0.0,-8.958022556472743,50.0064061499039
CSX Corp.,BBB+,1000,0.0,-6.797353502616195,50.0064061499039
CSX Corporation,BBB+,1000,0.0,-6.797353502616195,50.0064061499039
CUMMINS INC.,AA-,1000,0.0,-11.851982611784221,50.0064061499039
CUMMINS INC.,AA-,1000,0.0,-11.851982611784221,50.0064061499039
CUMMINS INC.,AA-,1000,0.0,-11.851982611784221,50.0064061499039
